DATE,TIME,CL.,EVENT,USER,GROUP,TERMINAL NAME,PEER,SOURCE TA,ABAP SOURCE,AUDIT LOG MSG. TEXT,NOTE,FIRST VARIABLE VALUE FOR EVENT,VARIABLE 2,VARIABLE DATA FOR MESSAGE,DATETIME
2025-03-10,05:45:25,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:25
2025-03-10,05:45:25,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:25
2025-03-10,05:45:28,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 05:45:28
2025-03-10,05:45:28,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 05:45:28
2025-03-10,05:45:28,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 05:45:28
2025-03-10,05:45:28,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 05:45:28
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:30,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:30
2025-03-10,05:45:33,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 05:45:33
2025-03-10,05:45:33,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 05:45:33
2025-03-10,05:45:33,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 05:45:33
2025-03-10,05:45:38,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 05:45:38
2025-03-10,05:45:38,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 05:45:38
2025-03-10,05:45:38,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 05:45:38
2025-03-10,05:45:38,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 05:45:38
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:45:41,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:45:41
2025-03-10,05:46:23,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 05:46:23
2025-03-10,05:46:23,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 05:46:23
2025-03-10,05:46:24,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 05:46:24
2025-03-10,05:46:26,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started                                                                            ,    ,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001                 ,          ,                                ,2025-03-10 05:46:26
2025-03-10,05:46:26,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started                                                           ,    ,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,          ,                                ,2025-03-10 05:46:26
2025-03-10,05:46:27,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 05:46:27
2025-03-10,05:46:27,200, FU9 ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.                                                     ,    ,/SIHTTP/HTTP_DOWNLOAD                            ,          ,                                ,2025-03-10 05:46:27
2025-03-10,05:46:28,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:46:28
2025-03-10,05:46:28,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.27,S000           ,SAPMHTTP           ,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started                                                           ,    ,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,          ,                                ,2025-03-10 05:46:28
2025-03-10,05:46:28,200, CUI ,FF_PTP,     ,172.30.254.1        ,10.155.152.26,S000           ,SAPMHTTP           ,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started                                                                       ,    ,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001            ,          ,                                ,2025-03-10 05:46:28
